Date	SPX Index	RACE IM Equity	RACE US Equity	F US Equity	AAPL US Equity	NOKIA FH Equity	EURUSD Curncy
41512	1656.78	#N/A N/A	#N/A N/A	16.41	17.9632	3.092	1.3368
41513	1630.48	#N/A N/A	#N/A N/A	15.88	17.4496	2.99	1.3393
41514	1634.96	#N/A N/A	#N/A N/A	16.02	17.532	2.96	1.334
41515	1638.17	#N/A N/A	#N/A N/A	16.5	17.5607	2.992	1.3241
41516	1632.97	#N/A N/A	#N/A N/A	16.19	17.4006	2.926	1.3222
41520	1639.77	#N/A N/A	#N/A N/A	16.34	17.4493	3.97	1.317
41521	1653.08	#N/A N/A	#N/A N/A	16.91	17.8104	3.99	1.3207
41522	1655.08	#N/A N/A	#N/A N/A	17.3	17.6882	4.2	1.312
41523	1655.17	#N/A N/A	#N/A N/A	17	17.7936	4.12	1.3178
41526	1671.71	#N/A N/A	#N/A N/A	17.31	18.0775	4.196	1.3255
41527	1683.99	#N/A N/A	#N/A N/A	17.55	17.6657	4.258	1.3268
41528	1689.13	#N/A N/A	#N/A N/A	17.54	16.7039	4.424	1.3311
41529	1683.42	#N/A N/A	#N/A N/A	17.39	16.8818	4.682	1.3299
41530	1687.99	#N/A N/A	#N/A N/A	17.35	16.6036	4.75	1.3294
41533	1697.6	#N/A N/A	#N/A N/A	17.35	16.0757	4.74	1.3334
41534	1704.76	#N/A N/A	#N/A N/A	17.44	16.2614	4.752	1.3359
41535	1725.52	#N/A N/A	#N/A N/A	17.625	16.5957	4.946	1.3521
41536	1722.34	#N/A N/A	#N/A N/A	17.66	16.8679	4.88	1.353
41537	1709.91	#N/A N/A	#N/A N/A	17.39	16.6932	4.932	1.3524
41540	1701.84	#N/A N/A	#N/A N/A	17.2	17.5229	4.798	1.3493
41541	1697.42	#N/A N/A	#N/A N/A	17.26	17.4679	4.914	1.3474
41542	1692.77	#N/A N/A	#N/A N/A	17.19	17.1975	4.896	1.3526
41543	1698.67	#N/A N/A	#N/A N/A	17.27	17.365	4.9	1.3489
41544	1691.75	#N/A N/A	#N/A N/A	17.05	17.2411	4.91	1.3522
41547	1681.55	#N/A N/A	#N/A N/A	16.87	17.0268	4.858	1.3527
41548	1695	#N/A N/A	#N/A N/A	17.19	17.4271	4.97	1.3526
41549	1693.87	#N/A N/A	#N/A N/A	17.21	17.4843	4.922	1.3579
41550	1678.66	#N/A N/A	#N/A N/A	16.95	17.2646	4.914	1.3619
41551	1690.5	#N/A N/A	#N/A N/A	17.09	17.2511	4.932	1.3558
41554	1676.12	#N/A N/A	#N/A N/A	16.81	17.4196	4.892	1.3581
41555	1655.45	#N/A N/A	#N/A N/A	16.5	17.1764	4.94	1.3573
41556	1656.4	#N/A N/A	#N/A N/A	16.62	17.3781	4.716	1.3524
41557	1692.56	#N/A N/A	#N/A N/A	16.93	17.4871	4.894	1.352
41558	1703.2	#N/A N/A	#N/A N/A	17.11	17.6004	4.886	1.3544
41562	1698.06	#N/A N/A	#N/A N/A	16.97	17.81	5.16	1.3524
41563	1721.54	#N/A N/A	#N/A N/A	17.29	17.8969	5.21	1.3534
41564	1733.15	#N/A N/A	#N/A N/A	17.46	18.0179	5.25	1.3675
41565	1744.5	#N/A N/A	#N/A N/A	17.53	18.1746	5.27	1.3687
41568	1744.66	#N/A N/A	#N/A N/A	17.5	18.6201	5.285	1.3681
41569	1754.67	#N/A N/A	#N/A N/A	17.6	18.5667	5.265	1.3781
41570	1746.38	#N/A N/A	#N/A N/A	17.52	18.7486	5.35	1.3776
41571	1752.07	#N/A N/A	#N/A N/A	17.76	18.9968	5.18	1.3801
41572	1759.77	#N/A N/A	#N/A N/A	17.6	18.7842	5.095	1.3802
41575	1762.11	#N/A N/A	#N/A N/A	17.57	18.9241	4.996	1.3785
41576	1771.95	#N/A N/A	#N/A N/A	17.61	18.4528	5.345	1.3745
41577	1763.31	#N/A N/A	#N/A N/A	17.34	18.7463	5.59	1.3736
41578	1756.54	#N/A N/A	#N/A N/A	17.11	18.6679	5.57	1.3584
41579	1761.64	#N/A N/A	#N/A N/A	16.89	18.5725	5.72	1.3487
41582	1767.93	#N/A N/A	#N/A N/A	17	18.8125	5.78	1.3514
41583	1762.97	#N/A N/A	#N/A N/A	17.09	18.766	5.775	1.3474
41584	1770.49	#N/A N/A	#N/A N/A	16.91	18.6043	5.875	1.3513
41585	1747.15	#N/A N/A	#N/A N/A	16.55	18.3033	5.745	1.3419
41586	1770.61	#N/A N/A	#N/A N/A	16.85	18.5914	5.675	1.3367
41590	1767.69	#N/A N/A	#N/A N/A	16.72	18.5718	5.73	1.3436
41591	1782	#N/A N/A	#N/A N/A	17.1	18.5941	5.845	1.3487
41592	1790.62	#N/A N/A	#N/A N/A	17.09	18.8629	5.915	1.3461
41593	1798.18	#N/A N/A	#N/A N/A	17.07	18.7497	5.93	1.3496
41596	1791.53	#N/A N/A	#N/A N/A	16.98	18.5225	6	1.3506
41597	1787.87	#N/A N/A	#N/A N/A	16.87	18.5554	5.82	1.3538
41598	1781.37	#N/A N/A	#N/A N/A	16.92	18.3929	5.92	1.3439
41599	1795.85	#N/A N/A	#N/A N/A	17.09	18.612	5.93	1.3482
41600	1804.76	#N/A N/A	#N/A N/A	17.01	18.5643	5.975	1.3558
41603	1802.48	#N/A N/A	#N/A N/A	16.94	18.705	5.965	1.3517
41604	1802.75	#N/A N/A	#N/A N/A	16.87	19.05	5.95	1.3572
41605	1807.23	#N/A N/A	#N/A N/A	17.03	19.4986	5.955	1.3579
41607	1805.81	#N/A N/A	#N/A N/A	17.08	19.8596	5.96	1.3591
41610	1800.9	#N/A N/A	#N/A N/A	17.06	19.6868	5.89	1.3542
41611	1795.15	#N/A N/A	#N/A N/A	16.56	20.2258	5.715	1.3588
41612	1792.81	#N/A N/A	#N/A N/A	16.62	20.1786	5.785	1.3593
41613	1785.03	#N/A N/A	#N/A N/A	16.74	20.2822	5.725	1.3667
41614	1805.09	#N/A N/A	#N/A N/A	16.7	20.0007	5.725	1.3706
41617	1808.37	#N/A N/A	#N/A N/A	16.56	20.2296	5.91	1.3739
41618	1802.62	#N/A N/A	#N/A N/A	16.53	20.1982	5.77	1.3761
41619	1782.22	#N/A N/A	#N/A N/A	16.41	20.0486	5.685	1.3786
41620	1775.5	#N/A N/A	#N/A N/A	16.39	20.0193	5.575	1.3753
41621	1775.32	#N/A N/A	#N/A N/A	16.59	19.8011	5.505	1.3742
41624	1786.54	#N/A N/A	#N/A N/A	16.86	19.9107	5.5	1.3761
41625	1781	#N/A N/A	#N/A N/A	16.7	19.8211	5.4	1.3768
41626	1810.65	#N/A N/A	#N/A N/A	15.65	19.6704	5.585	1.3685
41627	1809.6	#N/A N/A	#N/A N/A	15.3	19.445	5.65	1.3661
41628	1818.32	#N/A N/A	#N/A N/A	15.42	19.6079	5.725	1.3673
41631	1827.99	#N/A N/A	#N/A N/A	15.15	20.3604	5.75	1.3696
41632	1833.32	#N/A N/A	#N/A N/A	15.19	20.2739	5.75	1.368
41634	1842.02	#N/A N/A	#N/A N/A	15.33	20.1393	5.75	1.3691
41635	1841.4	#N/A N/A	#N/A N/A	15.3	20.0032	5.865	1.3749
41638	1841.07	#N/A N/A	#N/A N/A	15.28	19.8043	5.82	1.3801
41639	1848.36	#N/A N/A	#N/A N/A	15.43	20.0364	5.82	1.3743
41641	1831.98	#N/A N/A	#N/A N/A	15.44	19.7546	5.86	1.3672
41642	1831.37	#N/A N/A	#N/A N/A	15.51	19.3207	5.91	1.3589
41645	1826.77	#N/A N/A	#N/A N/A	15.58	19.4261	5.91	1.3629
41646	1837.88	#N/A N/A	#N/A N/A	15.38	19.2871	5.92	1.3616
41647	1837.49	#N/A N/A	#N/A N/A	15.54	19.4093	5.935	1.3576
41648	1838.13	#N/A N/A	#N/A N/A	15.84	19.1614	5.995	1.3608
41649	1842.37	#N/A N/A	#N/A N/A	16.07	19.0336	5.995	1.367
41652	1819.2	#N/A N/A	#N/A N/A	16.11	19.1332	5.96	1.3671
41653	1838.88	#N/A N/A	#N/A N/A	16.4	19.5139	5.81	1.3679
41654	1848.38	#N/A N/A	#N/A N/A	16.7	19.9057	5.89	1.3605
41655	1845.89	#N/A N/A	#N/A N/A	16.73	19.7946	5.86	1.362
41656	1838.7	#N/A N/A	#N/A N/A	16.52	19.3096	5.825	1.3541
41660	1843.8	#N/A N/A	#N/A N/A	16.41	19.6096	5.785	1.3561
41661	1844.86	#N/A N/A	#N/A N/A	16.55	19.6968	5.72	1.3547
41662	1828.46	#N/A N/A	#N/A N/A	16.43	19.8636	5.11	1.3696
41663	1790.29	#N/A N/A	#N/A N/A	15.83	19.5025	5.065	1.3678
41666	1781.56	#N/A N/A	#N/A N/A	15.71	19.6607	5.105	1.3673
41667	1792.5	#N/A N/A	#N/A N/A	15.72	18.0893	5.135	1.3671
41668	1774.2	#N/A N/A	#N/A N/A	15.26	17.8839	5.22	1.3663
41669	1794.19	#N/A N/A	#N/A N/A	15.25	17.8494	5.195	1.3555
41670	1782.59	#N/A N/A	#N/A N/A	14.96	17.8786	5.145	1.3486
41673	1741.89	#N/A N/A	#N/A N/A	14.55	17.9118	5	1.3525
41674	1755.2	#N/A N/A	#N/A N/A	14.87	18.1711	5.02	1.3519
41675	1751.64	#N/A N/A	#N/A N/A	14.73	18.3068	5.005	1.3533
41676	1773.43	#N/A N/A	#N/A N/A	14.85	18.3039	5.165	1.359
41677	1797.02	#N/A N/A	#N/A N/A	14.97	18.56	5.24	1.3635
41680	1799.84	#N/A N/A	#N/A N/A	14.84	18.8925	5.385	1.3646
41681	1819.75	#N/A N/A	#N/A N/A	14.96	19.1414	5.375	1.3638
41682	1819.26	#N/A N/A	#N/A N/A	15	19.14	5.28	1.3593
41683	1829.83	#N/A N/A	#N/A N/A	15.08	19.4439	5.275	1.3681
41684	1838.63	#N/A N/A	#N/A N/A	15.24	19.4282	5.205	1.3693
41688	1840.76	#N/A N/A	#N/A N/A	15.39	19.4996	5.345	1.3759
41689	1828.75	#N/A N/A	#N/A N/A	15.25	19.1918	5.3	1.3733
41690	1839.78	#N/A N/A	#N/A N/A	15.27	18.9696	5.3	1.3719
41691	1836.25	#N/A N/A	#N/A N/A	15.16	18.7589	5.41	1.3746
41694	1847.61	#N/A N/A	#N/A N/A	15.18	18.8411	5.525	1.3735
41695	1845.12	#N/A N/A	#N/A N/A	15.15	18.645	5.605	1.3745
41696	1845.16	#N/A N/A	#N/A N/A	15.26	18.4768	5.615	1.3687
41697	1854.29	#N/A N/A	#N/A N/A	15.39	18.8454	5.595	1.371
41698	1859.45	#N/A N/A	#N/A N/A	15.39	18.7943	5.585	1.3802
41701	1845.73	#N/A N/A	#N/A N/A	15.2	18.8486	5.46	1.3735
41702	1873.91	#N/A N/A	#N/A N/A	15.37	18.9729	5.595	1.3743
41703	1873.81	#N/A N/A	#N/A N/A	15.63	19.0129	5.675	1.3733
41704	1877.03	#N/A N/A	#N/A N/A	15.67	18.9554	5.66	1.3861
41705	1878.04	#N/A N/A	#N/A N/A	15.62	18.9443	5.655	1.3875
41708	1877.17	#N/A N/A	#N/A N/A	15.51	18.9614	5.685	1.3877
41709	1867.63	#N/A N/A	#N/A N/A	15.3	19.1461	5.665	1.386
41710	1868.2	#N/A N/A	#N/A N/A	15.4	19.1646	5.51	1.3903
41711	1846.34	#N/A N/A	#N/A N/A	15.18	18.9518	5.43	1.3868
41712	1841.13	#N/A N/A	#N/A N/A	15.08	18.7389	5.435	1.3914
41715	1858.83	#N/A N/A	#N/A N/A	15.28	18.8121	5.45	1.3922
41716	1872.25	#N/A N/A	#N/A N/A	15.49	18.9786	5.49	1.3934
41717	1860.77	#N/A N/A	#N/A N/A	15.48	18.9736	5.435	1.3833
41718	1872.01	#N/A N/A	#N/A N/A	15.55	18.8821	5.435	1.3779
41719	1866.52	#N/A N/A	#N/A N/A	15.47	19.0311	5.27	1.3794
41722	1857.44	#N/A N/A	#N/A N/A	15.39	19.2568	5.18	1.3839
41723	1865.62	#N/A N/A	#N/A N/A	15.33	19.4639	5.26	1.3826
41724	1852.56	#N/A N/A	#N/A N/A	15.25	19.2779	5.345	1.3781
41725	1849.04	#N/A N/A	#N/A N/A	15.25	19.195	5.285	1.374
41726	1857.62	#N/A N/A	#N/A N/A	15.45	19.1736	5.37	1.3752
41729	1872.34	#N/A N/A	#N/A N/A	15.6	19.1693	5.39	1.3769
41730	1885.52	#N/A N/A	#N/A N/A	16.32	19.3446	5.48	1.3793
41731	1890.9	#N/A N/A	#N/A N/A	16.46	19.3768	5.55	1.3767
41732	1888.77	#N/A N/A	#N/A N/A	16.39	19.2425	5.595	1.372
41733	1865.09	#N/A N/A	#N/A N/A	16.13	18.9936	5.535	1.3705
41736	1845.04	#N/A N/A	#N/A N/A	15.94	18.6954	5.32	1.3742
41737	1851.96	#N/A N/A	#N/A N/A	16.1	18.6943	5.585	1.3797
41738	1872.18	#N/A N/A	#N/A N/A	15.84	18.94	5.545	1.3855
41739	1833.08	#N/A N/A	#N/A N/A	15.63	18.6957	5.555	1.3886
41740	1815.69	#N/A N/A	#N/A N/A	15.63	18.5575	5.415	1.3885
41743	1830.61	#N/A N/A	#N/A N/A	15.7	18.6314	5.325	1.3821
41744	1842.98	#N/A N/A	#N/A N/A	15.84	18.4986	5.18	1.3815
41745	1862.31	#N/A N/A	#N/A N/A	16.07	18.5361	5.255	1.3816
41746	1864.85	#N/A N/A	#N/A N/A	16	18.7479	5.315	1.3814
41750	1871.89	#N/A N/A	#N/A N/A	15.98	18.9704	5.315	1.3793
41751	1879.55	#N/A N/A	#N/A N/A	16.1	18.9892	5.44	1.3805
41752	1875.39	#N/A N/A	#N/A N/A	16.23	18.7411	5.32	1.3817
41753	1878.61	#N/A N/A	#N/A N/A	16.32	20.2775	5.28	1.3831
41754	1863.4	#N/A N/A	#N/A N/A	15.78	20.4264	5.255	1.3834
41757	1869.43	#N/A N/A	#N/A N/A	15.97	21.2175	5.14	1.3851
41758	1878.33	#N/A N/A	#N/A N/A	16.12	21.1546	5.29	1.3812
41759	1883.95	#N/A N/A	#N/A N/A	16.15	21.0746	5.395	1.3867
41760	1883.68	#N/A N/A	#N/A N/A	15.91	21.1243	5.395	1.387
41761	1881.14	#N/A N/A	#N/A N/A	15.9	21.1636	5.33	1.3869
41764	1884.66	#N/A N/A	#N/A N/A	15.74	21.4629	5.27	1.3875
41765	1867.72	#N/A N/A	#N/A N/A	15.56	21.2289	5.225	1.3928
41766	1878.21	#N/A N/A	#N/A N/A	15.46	21.1546	5.235	1.391
41767	1875.63	#N/A N/A	#N/A N/A	15.81	20.9996	5.345	1.384
